energy_w,channel_w,data_w,fair_w,bwcost_w,selection_top_k,hysteresis,staleness_alpha,acc,time,fairness,energy
0.2444032454905971,0.10575768304691702,0.17794396262351028,0.32808694693664053,-0.07056645585934987,4,0.06951585544061772,0.9941002369468843,0.10221354166666667,2.0,0.6666666666597223,6.326666666666667
0.35029100978643024,0.28878964180322086,0.1596568833325888,0.11938500395322585,-0.05639498139305491,2,0.028778895894200282,1.1287756933842157,0.08528645833333333,0.5,0.291666666660735,1.845
0.23631320036798828,0.35330712482188487,0.12942477423527338,0.2464723411065335,-0.07250729970409764,5,0.03947823747238938,1.191026388746581,0.09309895833333333,3.125,0.688405797095835,9.118333333333332
0.34320577839587996,0.2842243933554208,0.3578695694940838,0.2177181164585424,-0.19343332859734225,2,0.09642677492031426,1.272142031753177,0.08528645833333333,0.5,0.33333333332638887,1.985
0.19462206872440385,0.3064404118259627,0.2312809372166176,0.17640118661381538,-0.17613073691388842,3,0.04024467462406277,1.2687022542721516,0.11002604166666667,1.125,0.45454545453927536,3.6808333333333336
0.20659337352500978,0.19011520730343479,0.19495757947642328,0.2331774946100537,-0.12089519006672324,3,0.06134185049466083,1.1263541755669921,0.09309895833333333,1.125,0.49999999999305555,3.8825000000000003
