round,mode,accuracy,loss,avg_per,jain,energy,est_upload_time,bw_factor,topk,exhausted_clients
1,semi_sync,0.1914,2.5545918307726896,0.7039132995934093,0.49999999999999,101.81027666344595,7.990276663445956,1.0,5,
2,bridge,0.1914,2.5545918307726896,0.6271954178854324,0.4999999999999975,102.65723836520048,8.83723836520048,0.6400000000000001,5,
3,bridge,0.1914,2.5545917130723783,0.7009693154137681,0.5487804878048766,108.65265474633594,14.11265474633594,0.6406600307705466,5,
4,bridge,0.2587,2.902023007598104,0.6740768482937625,0.5882352941176462,94.26091390421767,9.532913904217667,0.6463015705691976,5,
5,bridge,0.2731,2.8325471787513057,0.7064019043889126,0.6451612903225796,110.0189526691398,14.850952669139796,0.650024434421677,5,
6,bridge,0.3472,1.8718322243871568,0.6751532344751732,0.714285714285713,120.15575716225128,12.823757162251269,0.6489024846710921,5,
7,bridge,0.4871,1.4083791443064242,0.6490105253839591,0.6666666666666655,107.56828969169393,7.468289691693936,0.6558243770551493,5,
8,bridge,0.3705,2.032502770423889,0.6642151097850529,0.7407407407407394,128.75557755361248,13.09557755361247,0.6561853635214666,5,
9,bridge,0.5224,1.3240818871727473,0.5890456005871461,0.6666666666666655,98.18701233916701,4.367012339167011,0.6550746815197339,5,
10,bridge,0.3919,1.927898714814005,0.6424551636454103,0.6451612903225796,92.6701332250634,7.9421332250634045,0.6587504649086271,5,
11,async,0.4692,1.6479500864125505,0.6123504679137552,0.624999999999999,100.84919623426904,7.029196234269037,0.8341116474617719,5,
12,async,0.424,1.8455778541444223,0.6484660770190109,0.5714285714285706,100.83341269664336,15.357412696643356,0.8367208911097324,5,
13,async,0.4797,1.479208611234834,0.6245617370339134,0.5882352941176462,96.10914796610349,17.8931479661035,0.8053828046466096,5,
14,async,0.4761,1.533639924435676,0.7023710795313625,0.624999999999999,92.1913348178678,6.115334817867794,0.8064129885502259,5,
15,async,0.5245,1.7089147537569456,0.5958034451272798,0.6060606060606051,91.57708370773186,6.8490837077318565,0.8066503719033283,5,
16,async,0.5638,1.2839491820033593,0.6116058711047494,0.5882352941176462,90.55106547251103,5.82306547251103,0.8112178448557956,5,
17,async,0.5514,1.3442192620868925,0.7083571671504483,0.624999999999999,94.26169090588361,6.353690905883601,0.8072875268362281,5,
18,async,0.4585,1.7947183560721482,0.6408874052902552,0.6060606060606051,95.01065939322419,16.794659393224187,0.8044904714938717,5,
19,async,0.6117,1.0748091506052622,0.6023690889061091,0.6060606060606051,91.79305854914911,7.065058549149111,0.8045479834308794,5,
20,async,0.6216,1.0912668863429298,0.5995503370872328,0.624999999999999,122.4770629105441,7.537062910544098,0.8044343252146348,5,
21,async,0.6587,0.9637285976470271,0.017833209527793836,0.5714285714285706,90.49806722229212,5.770067222292112,0.8352579404792129,5,
22,async,0.6647,0.958706147308591,0.05895992561718566,0.5882352941176462,101.07319627828282,8.365196278282825,0.836794401100554,5,
23,async,0.6748,0.9152796268463135,0.05944614023771681,0.624999999999999,105.58044188195132,4.528441881951305,0.8343194328326236,5,
