round,mode,accuracy,loss,avg_per,jain,energy,est_upload_time,bw_factor,topk,exhausted_clients
1,semi_sync,0.2966,1.9924474713168567,0.043375999999999984,0.49999999999999,165.24693006866573,18.010930068665754,1.0,5,
2,semi_sync,0.3955,1.7399585518655898,0.055623999999999965,0.8333333333333264,93.73348969109266,4.245489691092657,0.8,5,
3,semi_sync,0.4169,1.511393112472341,0.07322999999999993,0.8333333333333302,178.38271268974881,46.750712689748795,0.8432767134299299,5,
4,semi_sync,0.4733,1.3896463022956365,0.05545199999999996,0.7999999999999984,141.58391788210804,3.827917882108048,0.836545023205177,5,
5,semi_sync,0.5148,1.364631409886517,0.047685999999999985,0.7999999999999984,131.27646847945903,3.960468479459019,0.8377233304724585,5,
6,semi_sync,0.5294,1.3000357505641407,0.06754199999999996,0.6666666666666655,151.24425567316862,4.0082556731686285,0.8472451224322797,5,
7,semi_sync,0.5573,1.1881959800478779,0.05045399999999996,0.714285714285713,108.71027546705285,3.8502754670528483,0.8311250721440824,5,
8,semi_sync,0.5548,1.2391351944283595,0.02777199999999998,0.7999999999999984,120.08140775094795,3.821407750947949,0.8238561474185258,5,
9,semi_sync,0.5786,1.139801807795899,0.06321999999999998,0.7999999999999984,142.26326285141357,4.507262851413581,0.8309646852057809,5,
10,semi_sync,0.5612,1.2990908260586895,0.04769599999999996,0.7999999999999984,131.62362188011332,4.307621880113316,0.8273325491213215,5,
11,semi_sync,0.6015,1.1533479901808728,0.05161399999999996,0.7407407407407394,129.21278365884896,3.8607836588489732,0.823328047637095,5,
12,semi_sync,0.5803,1.1969283675845666,0.051979999999999985,0.7407407407407394,823.5201512466995,702.0881512466996,0.8161222139661739,5,
13,semi_sync,0.6148,1.124076423765738,0.06739199999999998,0.7407407407407394,140.98225142788075,3.4382514278807434,0.9255258163519049,5,
14,semi_sync,0.6516,1.038250039649915,0.04841399999999998,0.714285714285713,141.43767924520793,3.681679245207946,0.9256035929200674,5,
15,semi_sync,0.6443,1.0230039607120465,0.04770799999999996,0.6666666666666655,131.2210118483235,3.905011848323519,0.9250077327367897,5,
16,semi_sync,0.6588,1.0235661743562432,0.027607999999999976,0.714285714285713,128.5850842319591,3.8330842319590834,0.9248858032256275,5,
17,semi_sync,0.6638,0.9433487736726109,0.02760599999999998,0.7407407407407394,126.58971985529197,5.157719855291971,0.8083162741191039,5,
18,semi_sync,0.6614,0.9389524520198002,0.06106399999999997,0.7407407407407394,168.9484709515159,30.804470951515896,0.8134042152000787,5,
19,semi_sync,0.6641,1.039542737640912,0.06698799999999996,0.8333333333333316,103.11996342406695,4.539963424066946,0.8356468443427166,5,
20,semi_sync,0.703,0.9149136648902411,0.05106599999999998,0.7999999999999984,124.79036199955999,3.7543619995600017,0.8439632997287854,5,
21,semi_sync,0.6575,1.000161427485792,0.07798999999999996,0.8333333333333316,135.41321940827578,3.781219408275781,0.845086341035708,5,
22,semi_sync,0.6999,0.8606598762017262,0.055013999999999966,0.8333333333333316,127.38316045803754,5.231160458037538,0.8424750420096528,5,
23,semi_sync,0.7244,0.819194313846057,0.05906599999999997,0.714285714285713,142.75569213574502,4.611692135745004,0.8188113732786895,5,
24,semi_sync,0.7077,0.8846293204947363,0.03130399999999997,0.714285714285713,119.42469834366713,4.2726983436671375,0.8142482355459001,5,
25,semi_sync,0.7164,0.9157335871382605,0.07868199999999995,0.7407407407407394,140.45045528235272,4.042455282352737,0.8161275524318392,5,
26,semi_sync,0.7263,0.8393841785720632,0.05562199999999996,0.8333333333333316,103.74454316960829,4.056543169608288,0.814363266959675,5,
27,semi_sync,0.7543,0.7207792242871055,0.05175999999999996,0.8333333333333316,126.22199155660101,4.069991556601012,0.8226426626652947,5,
28,semi_sync,0.7636,0.6909653336941441,0.046185999999999935,0.8333333333333316,119.18403247926982,4.244032479269806,0.8256176217558419,5,
29,semi_sync,0.7585,0.7052093631104578,0.07914599999999997,0.8695652173913024,714.1330449923678,598.9810449923679,0.825703298183132,5,
30,semi_sync,0.7389,0.8060031865216508,0.06329599999999994,0.8333333333333316,136.43827795931264,5.174277959312628,0.9255542353309523,5,
31,semi_sync,0.7877,0.613306505770623,0.055231999999999934,0.7999999999999984,159.5731721547342,38.001172154734185,0.9232651846408211,5,
32,semi_sync,0.7011,0.8814317697211157,0.07468599999999996,0.8333333333333316,125.9208974126775,3.768897412677507,0.920930102905562,5,
33,semi_sync,0.716,0.8797659293005738,0.059135999999999946,0.8333333333333316,117.9542573005078,24.898257300507797,0.9204584215444593,5,
34,semi_sync,0.7877,0.6169376218620735,0.06259600000000001,0.8333333333333316,141.94059465061764,4.184594650617637,0.8308341566639669,5,
35,semi_sync,0.7576,0.7601153122473366,0.07901199999999997,0.7999999999999984,168.33234348556226,31.924343485562268,0.8291100834325438,5,
36,semi_sync,0.7556,0.7490289354626136,0.03152599999999994,0.7999999999999984,142.02588658415723,4.481886584157214,0.8354005886881466,5,
37,semi_sync,0.7775,0.6654962474786783,0.058004,0.6451612903225796,133.12347917943595,4.45947917943596,0.8306169004087575,5,7
38,semi_sync,0.7859,0.6405822200865685,0.03583799999999991,0.7407407407407394,98.54308344213348,4.355083442133482,0.8261111644447627,5,7
39,semi_sync,0.8032,0.5954992612705955,0.051999999999999956,0.7692307692307677,111.70007242605597,4.156072426055967,0.83900159010803,5,7
40,semi_sync,0.7575,0.7353701523587673,0.05137199999999994,0.7692307692307677,102.96481984681749,4.000819846817485,0.8291182919868049,5,7
41,semi_sync,0.8015,0.5851614007466956,0.06707399999999994,0.7407407407407394,105.19760550762685,4.377605507626846,0.8323618577107512,5,7
42,semi_sync,0.8071,0.5792885826358313,0.03176199999999998,0.7407407407407394,112.94666887190414,4.266668871904134,0.8127102462267368,5,7
43,semi_sync,0.805,0.588584493987168,0.04825199999999996,0.714285714285713,103.44448773584125,9.256487735841239,0.8084010927567661,5,7
44,semi_sync,0.8033,0.6057327423669114,0.04783999999999996,0.6666666666666655,761.6314595095581,644.6074595095582,0.8120557311682706,5,7
45,semi_sync,0.7983,0.6099192639694938,0.05852799999999999,0.714285714285713,105.59127052604872,3.791270526048719,0.9288881644724567,5,7
46,semi_sync,0.8093,0.5827260353142703,0.04685599999999996,0.714285714285713,103.88700068588156,3.7870006858815635,0.9288623209353032,5,7
47,semi_sync,0.796,0.6287725586679918,0.04801,0.7692307692307677,95.61997576071732,3.6799757607173187,0.9294570750038822,5,7
48,semi_sync,0.8087,0.5815239265749726,0.034863999999999964,0.7692307692307677,113.38774719356596,3.5957471935659586,0.9299707428597349,5,7
49,semi_sync,0.7864,0.6622241663781903,0.047073999999999915,0.7692307692307677,98.53776720235649,3.99776720235649,0.8154624267065604,5,7
